feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1399	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q76512475	MKYPKZSGLSOGLL-LURJTMIESA-N	InChI=1S/C9H16N2O5/c10-6(9(15)16)3-4-7(12)11-5-1-2-8(13)14/h6H,1-5,10H2,(H,11,12)(H,13,14)(H,15,16)/t6-/m0/s1	N[C@@H](CCC(=O)NCCCC(=O)O)C(=O)O	C9H16N2O5	pos_1_1proton	232.105921612	gamma-Glutamyl-gamma-aminobutyrate	MKYPKZSGLSOGLL	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	2	7.0	1	14	Amino acids and Peptides	0.46153846153846156	Small peptides	0.46153846153846156	Dipeptides	0.2967032967032967
14	4.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27158772	CABXGBMKSVRWOG-LURJTMIESA-N	InChI=1S/C8H16N2O3/c1-5(2)10-7(11)4-3-6(9)8(12)13/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	CC(C)NC(=O)CC[C@H](N)C(=O)O	C8H16N2O3	pos_1_minus1proton1calcium	188.116092372	H-Gln(isopropyl)-OH	CABXGBMKSVRWOG	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	221	Amino acids and Peptides	0.5	Small peptides	0.5	Aminoacids	0.5
140	1.0	0.25209865	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	UAYRCOSFOXJQAB	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.0083945989608765	1	-1	nan	nan	nan	nan	nan	nan
1401	1.0	0.7716459	ISDB	http://www.wikidata.org/entity/Q27104319	VEYYWZRYIYDQJM-ZETCQYMHSA-N	InChI=1S/C8H16N2O3/c1-6(11)10-7(8(12)13)4-2-3-5-9/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1	CC(=O)N[C@@H](CCCCN)C(=O)O	C8H16N2O3	nan	188.116092372	(2S)-2-acetamido-6-ammoniohexanoate	VEYYWZRYIYDQJM	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q25419	Escherichia coli	474506.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Enterobacteriales']	['Enterobacteriaceae']	['Unknown']	['Unknown']	['Escherichia coli']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	nan	nan	nan	nan	nan	3	3	7.586583614349365	1	4	Amino acids and Peptides	0.6341463414634146	Small peptides	0.6097560975609756	Dipeptides	0.5609756097560976
1402	4.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105160560	MAXFIJPNDKVFGB-SGQCBPMKSA-N	InChI=1S/C30H56O17/c1-32-13-16(35-4)19(37-6)21(17(36-5)14-33-2)45-30-27(42-11)23(40-9)24(25(47-30)28(31)43-12)46-29-26(41-10)22(39-8)20(38-7)18(44-29)15-34-3/h16-27,29-30H,13-15H2,1-12H3/t16-,17+,18+,19-,20+,21+,22-,23-,24-,25-,26+,27+,29-,30-/m0/s1	COC[C@H](OC)[C@H](OC)[C@H](O[C@H]1O[C@H](C(=O)OC)[C@@H](O[C@@H]2O[C@H](COC)[C@@H](OC)[C@H](OC)[C@H]2OC)[C@H](OC)[C@H]1OC)[C@@H](COC)OC	C30H56O17	pos_2_1proton1potassium	688.351750332	methyl (2S,3S,4S,5R,6S)-4,5-dimethoxy-6-[(2R,3R,4S,5S)-1,2,4,5,6-pentamethoxyhexan-3-yl]oxy-3-[(2S,3R,4S,5R,6R)-3,4,5-trimethoxy-6-(methoxymethyl)oxan-2-yl]oxyoxane-2-carboxylate	MAXFIJPNDKVFGB	Polyketides	nan	nan	http://www.wikidata.org/entity/Q131143	Pseudomonas	281374.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Unknown']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	1	6.5	1	114	Polyketides	0.125	Small peptides	0.125	Dipeptides	0.125
1403	1.0	0.22708993	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	IYSWHZVUOGVQHH	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.908359706401825	1	49	Amino acids and Peptides	0.13953488372093023	Small peptides	0.06976744186046512	Tripeptides	0.06976744186046512
1404	1.0	0.37575775	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	NVQTUZIAZHAOMF	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.5030310153961182	1	279	Amino acids and Peptides	0.75	Small peptides	0.75	Aminoacids	0.75
1405	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q210021	BTCSSZJGUNDROE-UHFFFAOYSA-N	InChI=1S/C4H9NO2/c5-3-1-2-4(6)7/h1-3,5H2,(H,6,7)	NCCCC(=O)O	C4H9NO2	pos_1_1proton2acetonitrile	103.063328528	4-Aminobutanoate	BTCSSZJGUNDROE	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q2738168	Pseudomonas putida	619502.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas putida']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	219	Amino acids and Peptides	1.0	Small peptides	1.0	Aminoacids	1.0
1406	1.0	0.48088667	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	CQJLALJVAKRAHZ	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.9235466718673706	1	-1	nan	nan	nan	nan	nan	nan
1407	1.0	0.21617833	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	XRWZKBMLCDQHHV	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.8647133111953735	1	49	Amino acids and Peptides	0.13953488372093023	Small peptides	0.06976744186046512	Tripeptides	0.06976744186046512
1408	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q2823262	NRXIKWMTVXPVEF-BYPYZUCNSA-N	InChI=1S/C6H10N2O4/c7-3-8-4(6(11)12)1-2-5(9)10/h3-4H,1-2H2,(H2,7,8)(H,9,10)(H,11,12)/t4-/m0/s1	N=CN[C@@H](CCC(=O)O)C(=O)O	C6H10N2O4	pos_2_2proton2acetonitrile	174.0640568	Formiminoglutamic acid	NRXIKWMTVXPVEF	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	14	Amino acids and Peptides	0.46153846153846156	Small peptides	0.46153846153846156	Dipeptides	0.2967032967032967
1410	1.0	0.29191345	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	MCKMLKOCQNGBII	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.1676537990570068	1	-1	nan	nan	nan	nan	nan	nan
1414	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27114709	FTTGAAZKBNZDCZ-LURJTMIESA-N	InChI=1S/C8H13NO5/c1-5(10)9-6(8(13)14)3-2-4-7(11)12/h6H,2-4H2,1H3,(H,9,10)(H,11,12)(H,13,14)/t6-/m0/s1	CC(=O)N[C@@H](CCCC(=O)O)C(=O)O	C8H13NO5	pos_1_1proton1acetonitrile	203.079372516	N2-Acetyl-L-aminoadipate	FTTGAAZKBNZDCZ	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	14	Amino acids and Peptides	0.46153846153846156	Small peptides	0.46153846153846156	Dipeptides	0.2967032967032967
1416	1.0	0.5388587	ISDB	http://www.wikidata.org/entity/Q105217986	QBSPTNMLIGDTQB-UHFFFAOYSA-N	InChI=1S/C17H23NO2/c1-4-5-16(19)18-11-9-13-6-7-15-14(12-13)8-10-17(2,3)20-15/h6-8,10,12H,4-5,9,11H2,1-3H3,(H,18,19)	CCCC(=O)NCCc1ccc2c(c1)C=CC(C)(C)O2	C17H23NO2	nan	273.172878976	N-[2-(2,2-Dimethyl-2H-1-benzopyran-6-yl)ethyl]butanamide	QBSPTNMLIGDTQB	nan	nan	nan	http://www.wikidata.org/entity/Q15386987	Amyris texana	3942533.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Amyris']	['Amyris texana']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.1554348468780518	1	-1	nan	nan	nan	nan	nan	nan
1417	1.0	0.21066996	ISDB	http://www.wikidata.org/entity/Q82879705	IXVXCXPQRNEULP-UHFFFAOYSA-N	InChI=1S/C24H47N5O14/c1-29-7-2-6(26)13(32)21(19(7)41-23-12(28)17(36)15(34)9(4-30)39-23)43-24-18(37)20(10(5-31)40-24)42-22-11(27)16(35)14(33)8(3-25)38-22/h6-24,29-37H,2-5,25-28H2,1H3	CNC1CC(N)C(O)C(OC2OC(CO)C(OC3OC(CN)C(O)C(O)C3N)C2O)C1OC1OC(CO)C(O)C(O)C1N	C24H47N5O14	nan	629.311951184	3-N-Methylparomomycin I	IXVXCXPQRNEULP	Carbohydrates	Polyols	Amino cyclitols	http://www.wikidata.org/entity/Q1144013	Streptomyces	772892.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Unknown']	nan	['Bacteria']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	1.8426798582077026	1	-1	nan	nan	nan	nan	nan	nan
1418	1.0	0.20299028	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	HPTOOPOQHODVOA	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.8119611144065857	1	123	Amino acids and Peptides	0.2222222222222222	Small peptides	0.2222222222222222	Tripeptides	0.2222222222222222
142	4.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27131710	KPZYYKDXZKFBQU-UHFFFAOYSA-N	InChI=1S/C13H9N3O/c14-13(17)8-4-3-7-11-12(8)16-10-6-2-1-5-9(10)15-11/h1-7H,(H2,14,17)	NC(=O)c1cccc2nc3ccccc3nc12	C13H9N3O	pos_1_1proton1isopropanol	223.074561908	Phenazine-1-carboxamide	KPZYYKDXZKFBQU	Alkaloids	Anthranilic acid alkaloids	Phenazine alkaloids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	487	Alkaloids	1.0	Anthranilic acid alkaloids	1.0	Phenazine alkaloids	1.0
1424	1.0	0.21113786	ISDB	http://www.wikidata.org/entity/Q105287285	VJIWUTHTOFWQLT-XSLAGTTESA-N	InChI=1S/C22H39N7O10/c1-23-15(6-3-9-27(37)13-31)19(33)25-17(12-30)20(34)24-16(7-4-10-28(38)14-32)21(35)26(2)18-8-5-11-29(39)22(18)36/h13-18,23,30,37-39H,3-12H2,1-2H3,(H,24,34)(H,25,33)/t15-,16-,17-,18-/m0/s1	CN[C@@H](CCCN(O)C=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN(O)C=O)C(=O)N(C)[C@H]1CCCN(O)C1=O	C22H39N7O10	nan	561.275840448	Albisporachelin	VJIWUTHTOFWQLT	Amino acids and Peptides	Oligopeptides	Linear peptides	http://www.wikidata.org/entity/Q62849574	Amycolatopsis albispora	5882966.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Pseudonocardiales']	['Pseudonocardiaceae']	['Unknown']	['Amycolatopsis']	['Amycolatopsis albispora']	nan	['Bacteria']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	1.84455144405365	1	-1	nan	nan	nan	nan	nan	nan
1427	1.0	0.76872647	ISDB	http://www.wikidata.org/entity/Q27143838	WCRFXRIWBFRZBR-GGVZMXCHSA-N	InChI=1S/C13H18N2O5/c1-7(16)11(14)12(18)15-10(13(19)20)6-8-2-4-9(17)5-3-8/h2-5,7,10-11,16-17H,6,14H2,1H3,(H,15,18)(H,19,20)/t7-,10+,11+/m1/s1	C[C@@H](O)[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	C13H18N2O5	nan	282.121571676	Thr-Tyr	WCRFXRIWBFRZBR	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	3.0749058723449707	1	-1	nan	nan	nan	nan	nan	nan
1429	11.0	0.20954467	ISDB	http://www.wikidata.org/entity/Q77386792	QOUZNKNYXDVAOK-QNIMBLPESA-N	InChI=1S/C17H19NO3/c1-2-3-4-5-9-12-16(19)18-15(13-17(20)21)14-10-7-6-8-11-14/h2-12,15H,13H2,1H3,(H,18,19)(H,20,21)/b3-2+,5-4+,12-9+/t15-/m0/s1	C/C=C/C=C/C=C/C(=O)N[C@@H](CC(=O)O)c1ccccc1	C17H19NO3	nan	285.136493468	Moiramide A	QOUZNKNYXDVAOK	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q135292	Pseudomonas fluorescens	22658.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas fluorescens']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	8.3381786942482	1	74	Alkaloids	1.0	Tryptophan alkaloids	0.5	Simple amide alkaloids	0.5
1430	4.0|4.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q27887010|http://www.wikidata.org/entity/Q5509478	ODHCTXKNWHHXJC-UHFFFAOYSA-N|PNOKUGWGMLEAPE-JKUQZMGJSA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)|InChI=1S/C7H11NO3/c1-4-2-3-5(11-4)6(8)7(9)10/h2-6H,8H2,1H3,(H,9,10)/t4-,5+,6-/m0/s1	O=C1CCC(C(=O)O)N1|C[C@H]1C=C[C@H]([C@H](N)C(=O)O)O1	C5H7NO3|C7H11NO3	pos_1_1proton1ethylamine|pos_1_1proton1ammonium	129.042593084|157.073893212	DL-Pyroglutamic acid|Furanomycin	ODHCTXKNWHHXJC|PNOKUGWGMLEAPE	Amino acids and Peptides|Amino acids and Peptides	Small peptides|Small peptides	Aminoacids|Aminoacids	http://www.wikidata.org/entity/Q2738168|http://www.wikidata.org/entity/Q135292	Pseudomonas putida|Pseudomonas fluorescens	619502.0|22658.0	['Bacteria']|['Bacteria']	['Unknown']|['Unknown']	['Proteobacteria']|['Proteobacteria']	['Gammaproteobacteria']|['Gammaproteobacteria']	['Pseudomonadales']|['Pseudomonadales']	['Pseudomonadaceae']|['Pseudomonadaceae']	['Unknown']|['Unknown']	['Pseudomonas']|['Pseudomonas']	['Pseudomonas putida']|['Pseudomonas fluorescens']	nan|nan	['Bacteria']|['Bacteria']	nan|nan	['Proteobacteria']|['Proteobacteria']	['Gammaproteobacteria']|['Gammaproteobacteria']	['Pseudomonadales']|['Pseudomonadales']	['Pseudomonadaceae']|['Pseudomonadaceae']	nan|nan	['Pseudomonas']|['Pseudomonas']	nan|nan	6|6	3|3	7.5|7.5	1|1	91	Amino acids and Peptides	0.8888888888888888	Small peptides	0.8888888888888888	Aminoacids	0.8888888888888888
1431	1.0	0.495607	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	JMBFYDQTWYSZQM	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.982427954673767	1	-1	nan	nan	nan	nan	nan	nan
1436	1.0	0.26481465	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	CVXXQOCSSYSSRD	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.0592585802078247	1	13	nan	nan	nan	nan	nan	nan
1438	1.0	0.25121984	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	TXAFFKJATWOSLM	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.004879355430603	1	186	nan	nan	nan	nan	nan	nan
144	10.0	0.24509017	ISDB	http://www.wikidata.org/entity/Q110169235	VVAHVWPREJBZKW-UEWDXFNNSA-N	InChI=1S/C15H26Cl2O4/c1-12(15(19)20)21-14(18)10-6-5-9-13(17)8-4-2-3-7-11-16/h12-13H,2-11H2,1H3,(H,19,20)/t12-,13?/m0/s1	C[C@H](OC(=O)CCCCC(Cl)CCCCCCCl)C(=O)O	C15H26Cl2O4	nan	340.120814672	Chlorosphaerolactylate A	VVAHVWPREJBZKW	Fatty acids	Fatty esters	Fatty acid estolides	http://www.wikidata.org/entity/Q27438664	Sphaerospermopsis	181131.0	['Bacteria']	['Unknown']	['Cyanobacteria']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Sphaerospermopsis']	['Unknown']	nan	['Bacteria']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	1.9803606867790222	1	-1	nan	nan	nan	nan	nan	nan
1443	1.0	0.73756844	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	KEJYWUJUCHKOFW	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.9502737522125244	1	-1	nan	nan	nan	nan	nan	nan
1444	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q186521	AYFVYJQAPQTCCC-GBXIJSLDSA-N	InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1	C[C@@H](O)[C@H](N)C(=O)O	C4H9NO3	pos_1_1proton	119.058243148	(2S,3R)-2-azaniumyl-3-hydroxybutanoate	AYFVYJQAPQTCCC	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	536	Amino acids and Peptides	1.0	Small peptides	1.0	Aminoacids	1.0
1447	1.0	0.28480086	ISDB	http://www.wikidata.org/entity/Q105344807	XZBNCYSAGYQCEW-MYQFHLHNSA-N	InChI=1S/C20H26O5/c1-12-7-8-13(2)20(3,10-5-4-6-14(12)17(21)22)11-9-15-16-19(24-16)25-18(15)23/h4-6,13,15-16,19H,1,7-11H2,2-3H3,(H,21,22)/b5-4-,14-6+/t13-,15+,16-,19+,20+/m1/s1	C=C1CC[C@@H](C)[C@](C)(CC[C@@H]2C(=O)O[C@@H]3O[C@@H]32)C/C=C\C=C/1C(=O)O	C20H26O5	nan	346.178023932	(1E,3Z,6R,7R)-6,7-dimethyl-10-methylidene-6-[2-[(1S,4S,5R)-3-oxo-2,6-dioxabicyclo[3.1.0]hexan-4-yl]ethyl]cyclodeca-1,3-diene-1-carboxylic acid	XZBNCYSAGYQCEW	Polyketides	nan	nan	http://www.wikidata.org/entity/Q15599703	Pulicaria angustifolia	7607566.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Inuleae']	['Pulicaria']	['Pulicaria angustifolia']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.139203429222107	1	-1	nan	nan	nan	nan	nan	nan
1451	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27149180	RUWSLQOIGKYPEZ-YPXRAQKDSA-N	InChI=1S/C24H39N5O6/c1-13(2)16-10-11-18(30)25-12-8-7-9-17(21(31)26-16)27-22(32)19(14(3)4)28-24(35)29-20(15(5)6)23(33)34/h7,9-11,13-17,19-20H,8,12H2,1-6H3,(H,25,30)(H,26,31)(H,27,32)(H,33,34)(H2,28,29,35)/b9-7+,11-10+/t16-,17+,19+,20+/m1/s1	CC(C)[C@H](NC(=O)N[C@H](C(=O)N[C@H]1/C=C/CCNC(=O)/C=C/[C@H](C(C)C)NC1=O)C(C)C)C(=O)O	C24H39N5O6	pos_1_1proton2acetonitrile	493.290033968	Syringolin A	RUWSLQOIGKYPEZ	Amino acids and Peptides	Oligopeptides	Cyclic peptides	http://www.wikidata.org/entity/Q311202	Pseudomonas syringae	413638.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas syringae']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	56	Amino acids and Peptides	0.3333333333333333	Oligopeptides	0.3333333333333333	Cyclic peptides	0.3333333333333333
1453	1.0	0.30448046	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	BJOZCDHTYAUMSZ	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.2179218530654907	1	376	Amino acids and Peptides	0.3333333333333333	Small peptides	0.3333333333333333	Aminoacids	0.3333333333333333
1456	1.0	0.90085036	ISDB	http://www.wikidata.org/entity/Q27140599	XBGGUPMXALFZOT-VIFPVBQESA-N	InChI=1S/C11H14N2O4/c12-6-10(15)13-9(11(16)17)5-7-1-3-8(14)4-2-7/h1-4,9,14H,5-6,12H2,(H,13,15)(H,16,17)/t9-/m0/s1	NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	C11H14N2O4	nan	238.095356928	CID 6994980	XBGGUPMXALFZOT	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	5.10340142250061	1	14	Amino acids and Peptides	0.46153846153846156	Small peptides	0.46153846153846156	Dipeptides	0.2967032967032967
